NVDA,1,115,NVDA,175.64,100,1.0,6.472,1.0,2026-03-11,0.01,0.01,21,593 cr,12,006 cr,strong_buy,86.62,86.62,86.62,166.87,151.13,138.15,2.82,5.68,14.93,None,None,None,2025-11-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HSY,22459,22505,HSY,215.17,100,457.0,22.859,457.0,2026-02-17,0.67,1.452,1,169 cr,88 cr,hold,140.13,140.13,140.13,199.31,189.55,147.28,2.15,5.07,12.42,None,None,None,2025-11-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CRWV,22506,22702,CRWV,81.96,100,427.0,6.643,427.0,None,nan,nan,513 cr,-119 cr,buy,nan,nan,nan,56.7,nan,nan,5.85,16.29,49.15,None,None,None,2025-11-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PYPL,22703,22799,PYPL,45.49,100,368.0,22.017,368.0,2026-03-04,0.31,0.14,3,317 cr,523 cr,hold,55.85,55.85,50.25,38.89,34.26,42.03,2.77,7.95,20.54,None,2026-03-23,None,2026-02-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DAL,22800,22926,DAL,65.13,100,365.0,32.1,365.0,2026-02-26,0.29,0.188,6,336 cr,500 cr,strong_buy,34.74,34.74,34.74,55.43,52.83,45.54,3.08,8.02,14.42,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EBAY,22927,22993,EBAY,89.85,100,383.0,10.278,383.0,2026-03-06,0.35,0.31,1,110 cr,199 cr,none,58.71,58.71,37.17,82.48,78.36,65.38,2.84,6.18,13.02,None,None,None,2026-02-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BIDU,22994,23092,BIDU,114.53,100,465.0,113.65365,465.0,None,nan,nan,12,908 cr,466 cr,buy,74.71,74.71,74.71,103.55,107.95,52.6,3.23,8.74,24.15,None,None,None,2025-10-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RKT,23093,23169,RKT,14.26,100,778.0,8.125,778.0,2025-03-20,5.61,0.8,707 cr,-6 cr,buy,10.06,10.06,10.06,12.04,12.73,nan,4.93,13.33,34.48,None,None,None,2026-02-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GFI,23170,23188,GFI,40.89,100,408.0,9.428,408.0,2026-03-13,3.53,1.442,875 cr,356 cr,buy,12.98,12.98,7.03,39.31,40.12,29.43,5.12,17.6,30.31,None,None,None,2026-03-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DHI,23189,23259,DHI,138.82,100,384.0,82.601,384.0,2026-02-05,0.32,0.45,3,352 cr,333 cr,hold,110.44,110.44,110.44,125.67,117.2,116.01,2.58,6.4,17.48,None,None,None,2025-10-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AIG,23260,23308,AIG,75.09,100,382.0,76.441,382.0,2026-03-16,0.6,0.45,2,661 cr,309 cr,buy,69.24,69.24,45.66,69.9,70.76,63.88,1.92,3.94,12.12,None,None,None,2026-01-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
JD,23309,23379,JD,27.54,100,401.0,23.833399,401.0,2025-04-08,3.63,1.0,130,908 cr,1,963 cr,strong_buy,nan,24.13,20.82,25.62,21.12,12.94,2.33,5.68,14.36,None,None,None,2026-03-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RBLX,23380,23478,RBLX,56.84,100,403.0,0.557,403.0,None,nan,nan,489 cr,-106 cr,buy,nan,29.55,24.88,43.28,39.29,nan,4.57,13.83,39.7,None,None,None,2025-11-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AXON,23479,23609,AXON,507.28,40,377.0,40.426,377.0,None,nan,nan,278 cr,12 cr,buy,469.24,469.24,82.49,399.88,362.62,481.53,3.35,11.47,27.52,None,2026-02-24,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PCG,23610,23662,PCG,17.39,100,398.0,14.086,398.0,2025-12-31,0.29,0.05,2,493 cr,259 cr,buy,12.97,12.97,14.71,16.75,14.67,7.22,2.72,4.77,11.7,None,None,None,2025-06-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EQT,23663,23729,EQT,65.23,100,379.0,38.061,379.0,2026-02-17,0.25,0.165,818 cr,204 cr,buy,nan,30.02,30.02,58.31,51.4,43.0,4.29,6.34,12.1,None,None,None,2025-12-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GBTC,23730,23818,GBTC,55.02,100,399.0,nan,399.0,None,nan,nan,0 cr,0 cr,None,59.79,59.79,6.74,46.03,41.7,35.43,2.55,7.66,22.52,None,2026-03-23,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MT,23819,23861,MT,51.65,100,391.0,71.56,391.0,2026-02-20,0.29,0.15,6,135 cr,315 cr,none,21.59,21.59,20.52,46.21,46.55,29.82,3.76,9.71,16.83,None,None,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NTR,23862,23928,NTR,72.86,100,420.0,52.541,420.0,2025-06-30,0.75,0.545,2,594 cr,226 cr,buy,43.69,53.03,43.69,71.11,63.35,nan,3.67,7.45,12.09,None,None,None,2025-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TTWO,23929,23989,TTWO,200.84,100,405.0,18.885,405.0,2008-09-25,0.0,0.001,656 cr,-396 cr,strong_buy,nan,135.24,90.0,186.95,186.23,180.12,2.72,5.73,14.86,None,None,None,2026-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DIA,23990,24258,DIA,461.97,100,404.0,358.194,404.0,2026-03-20,0.22,0.994,0 cr,0 cr,None,366.32,366.32,366.32,454.73,446.75,410.61,1.23,2.48,4.95,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CPNG,24259,24319,CPNG,19.31,100,453.0,2.536,453.0,None,nan,nan,3,453 cr,20 cr,buy,19.02,19.02,13.51,16.33,14.67,nan,4.67,9.82,23.96,None,2026-03-23,None,2026-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KGC,24320,24400,KGC,27.81,100,439.0,7.148,439.0,2026-03-11,0.14,0.04,705 cr,239 cr,buy,nan,4.32,3.0,26.06,26.19,18.47,5.34,15.07,25.5,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LVS,24401,24461,LVS,54.0,100,412.0,2.356,412.0,2026-02-09,0.56,0.3,1,301 cr,162 cr,buy,30.18,30.18,30.18,48.83,45.09,37.64,2.33,5.07,15.76,None,None,None,2026-01-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LYV,24462,24504,LYV,151.83,100,418.0,1.158,418.0,None,nan,nan,2,520 cr,-5 cr,strong_buy,112.88,112.88,64.25,143.95,129.41,115.92,3.49,5.92,13.09,None,None,None,2025-11-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ASTS,24505,24663,ASTS,88.42,100,523.0,6.451,523.0,None,nan,nan,7 cr,-34 cr,none,17.5,17.5,1.97,67.82,69.34,nan,7.99,16.63,44.12,None,None,None,2025-09-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TPL,24664,24762,TPL,527.87,100,410.0,21.163,410.0,2026-03-02,0.11,0.6,79 cr,48 cr,hold,nan,155.87,140.69,469.28,340.93,281.88,3.6,7.88,14.59,None,None,None,2025-11-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
XYZ,24763,24851,XYZ,61.17,100,445.0,36.879,445.0,None,nan,nan,2,419 cr,130 cr,buy,44.27,44.27,44.27,51.12,43.06,48.42,3.7,12.68,19.76,None,None,None,2026-02-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WDAY,24852,24948,WDAY,137.06,100,494.0,30.12,494.0,None,nan,nan,955 cr,69 cr,buy,205.33,205.33,199.81,114.65,121.7,141.17,3.83,11.4,24.37,None,2026-03-23,None,2026-02-25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CRCL,24949,25205,CRCL,126.64,100,492.0,13.743,492.0,None,nan,nan,274 cr,-6 cr,buy,nan,nan,nan,89.15,nan,nan,6.57,13.3,31.33,None,None,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TEVA,25206,25254,TEVA,28.77,100,433.0,6.879,433.0,2017-11-27,0.3,0.085,1,725 cr,141 cr,strong_buy,12.47,12.47,12.47,26.44,25.67,17.94,3.25,6.63,15.06,None,None,None,2025-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ARES,25255,25337,ARES,107.12,100,555.0,12.685,555.0,2026-03-17,1.26,1.35,560 cr,46 cr,buy,110.63,110.63,53.15,87.12,95.0,108.02,4.68,10.83,26.22,None,2026-03-23,None,2026-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MCHP,25338,25408,MCHP,64.34,100,423.0,12.123,423.0,2026-02-23,0.71,0.455,437 cr,-15 cr,none,34.13,34.13,34.13,55.25,52.51,46.72,2.96,7.12,19.78,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CCL,25409,25501,CCL,25.45,100,463.0,9.363,463.0,2026-02-13,0.59,0.15,2,662 cr,276 cr,buy,15.07,15.07,6.11,21.46,21.52,13.99,3.3,9.51,19.35,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KVUE,25502,25526,KVUE,17.6,100,431.0,5.618,431.0,2026-02-11,1.18,0.208,1,512 cr,147 cr,hold,19.75,14.02,17.67,16.59,14.66,nan,1.38,4.19,12.35,None,2026-03-23,None,2025-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KMB,25527,25583,KMB,99.45,100,442.0,4.525,442.0,2026-03-06,1.29,1.28,1,644 cr,162 cr,hold,124.1,124.1,116.32,92.16,88.15,99.84,1.6,4.41,10.61,None,2026-03-23,None,2025-11-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GEHC,25584,25630,GEHC,71.65,100,446.0,22.774,446.0,2026-01-09,0.05,0.035,2,062 cr,208 cr,buy,57.65,57.65,57.65,65.6,66.93,nan,2.16,7.42,15.0,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CUK,25631,25641,CUK,25.37,100,1632.0,9.363,1632.0,2026-02-13,0.59,0.15,2,662 cr,276 cr,none,13.65,13.65,5.43,21.21,21.47,12.69,3.23,9.7,18.95,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NRG,25642,25696,NRG,151.77,100,454.0,5.416,454.0,2026-02-02,0.31,0.475,3,071 cr,79 cr,buy,79.57,79.57,30.25,139.42,133.74,125.42,4.86,10.96,20.18,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLS,25697,25837,CLS,286.98,100,443.0,19.288,443.0,None,nan,nan,1,239 cr,83 cr,strong_buy,58.05,58.05,8.21,228.56,224.8,191.13,5.35,9.68,29.03,None,None,None,2025-12-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SATS,25838,25934,SATS,109.49,100,686.0,19.963,686.0,None,nan,nan,1,500 cr,-1,449 cr,buy,14.9,14.9,9.53,95.03,91.02,53.51,4.89,9.2,18.96,None,None,None,2025-06-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IRM,25935,25987,IRM,101.94,100,479.0,-3.317,479.0,2026-03-16,0.85,0.864,690 cr,14 cr,buy,72.33,72.33,72.33,95.16,78.71,80.95,2.82,5.85,16.08,None,None,None,2025-11-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VG,25988,26068,VG,15.8,100,1096.0,2.744,1096.0,2026-03-16,0.11,0.018,1,376 cr,226 cr,hold,nan,nan,nan,11.14,nan,nan,9.79,14.04,22.33,None,None,None,2025-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SYM,26069,26153,SYM,52.6,100,1202.0,5.387,1202.0,None,nan,nan,239 cr,-1 cr,buy,16.32,16.32,16.32,36.88,39.78,nan,4.62,10.68,43.26,None,2025-04-07,None,2025-11-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FISV,26154,26222,FISV,57.71,100,469.0,48.3,469.0,None,nan,nan,0 cr,0 cr,hold,nan,109.12,87.03,42.85,21.35,68.86,2.57,7.26,28.82,None,None,None,2025-11-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VEEV,26223,26275,VEEV,185.23,100,473.0,44.052,473.0,None,nan,nan,319 cr,90 cr,buy,201.54,201.54,151.02,157.84,155.31,163.45,2.78,8.71,21.21,None,2026-03-23,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
UAL,26276,26406,UAL,93.96,100,474.0,47.244,474.0,2008-01-07,2.29,2.15,5,907 cr,335 cr,strong_buy,52.0,52.0,33.68,80.86,76.29,69.92,3.95,10.96,17.55,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HAL,26407,26467,HAL,37.51,100,466.0,12.528,466.0,2026-03-04,0.45,0.17,2,218 cr,128 cr,buy,18.72,18.72,18.72,32.76,28.58,15.18,3.21,6.27,12.63,None,None,None,2025-10-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EXPE,26468,26558,EXPE,236.65,100,507.0,10.482,507.0,2026-03-05,0.2,0.48,1,473 cr,129 cr,buy,130.01,130.01,82.39,197.21,199.42,162.34,3.6,11.11,20.95,None,None,None,2026-02-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NBIS,26559,26743,NBIS,114.15,100,535.0,18.233,535.0,None,nan,nan,53 cr,2 cr,buy,nan,nan,nan,89.77,nan,nan,7.18,16.09,37.06,None,None,None,2025-11-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DVN,26744,26816,DVN,48.49,100,480.0,24.965,480.0,2026-03-13,0.49,0.24,1,603 cr,264 cr,buy,25.89,25.89,25.89,43.0,37.35,19.12,2.7,5.79,11.25,None,None,None,2025-04-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TPR,26817,26883,TPR,144.42,100,490.0,2.719,490.0,2026-03-06,0.28,0.4,751 cr,52 cr,none,nan,35.23,25.99,129.32,120.04,85.13,2.98,6.3,13.78,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DG,26884,26968,DG,125.11,100,509.0,38.652,509.0,2026-01-06,0.47,0.59,4,272 cr,151 cr,buy,66.43,95.11,66.43,119.79,108.85,60.4,3.14,7.82,16.22,None,None,None,2026-03-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CHTR,26969,27039,CHTR,216.61,40,513.0,126.777,513.0,None,nan,nan,5,477 cr,498 cr,hold,nan,236.08,236.08,193.46,149.69,112.35,3.41,6.82,17.98,None,None,None,2025-08-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HPE,27040,27094,HPE,22.32,100,483.0,18.642,483.0,2025-12-19,0.64,0.143,3,574 cr,-23 cr,buy,11.97,11.97,11.97,19.39,17.95,16.65,3.28,7.02,18.09,None,2025-04-30,None,2025-11-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FICO,27095,27333,FICO,1063.33,100,532.0,-76.09,532.0,2017-03-01,0.0,0.02,206 cr,65 cr,buy,1300.0,1300.0,340.48,1026.22,914.47,1252.14,5.65,16.04,27.61,None,2026-03-23,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
JBL,27334,27408,JBL,266.26,100,502.0,12.679,502.0,2026-02-17,0.03,0.08,3,266 cr,80 cr,buy,108.66,108.66,95.85,235.03,213.88,178.41,4.98,7.89,14.58,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RDDT,27409,27539,RDDT,140.96,100,632.0,15.344,632.0,None,nan,nan,220 cr,53 cr,buy,79.75,79.75,nan,103.39,43.67,nan,4.59,10.48,36.1,None,None,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BIIB,27540,27572,BIIB,183.64,100,514.0,124.365,514.0,None,nan,nan,989 cr,129 cr,buy,110.04,110.04,110.04,169.99,153.33,83.76,1.98,4.45,12.35,None,None,None,2026-01-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KHC,27573,27605,KHC,21.21,100,534.0,35.189,534.0,2026-03-06,1.89,0.4,2,494 cr,-584 cr,hold,nan,30.68,30.68,21.32,20.25,19.46,2.68,6.64,11.37,None,None,None,2026-03-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DOW,27606,27688,DOW,36.04,100,522.0,22.319,522.0,2026-02-27,0.97,0.35,3,996 cr,-263 cr,buy,20.4,20.4,47.26,31.99,23.09,nan,3.61,9.23,14.81,None,None,None,2025-08-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
STZ,27689,27747,STZ,152.46,100,518.0,44.472,518.0,2026-01-29,0.67,1.02,938 cr,111 cr,buy,nan,126.45,208.12,139.17,125.07,117.89,2.12,4.48,12.42,None,None,None,2026-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DXCM,27748,27790,DXCM,65.94,100,530.0,7.136,530.0,None,nan,nan,466 cr,83 cr,strong_buy,57.52,54.11,66.89,60.93,47.51,35.82,2.83,6.9,17.94,None,2025-11-17,None,2026-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FIS,27791,27831,FIS,49.77,100,528.0,27.041,528.0,2026-03-10,0.88,0.44,1,067 cr,38 cr,buy,66.51,66.51,46.91,44.68,42.11,37.36,2.78,5.34,15.29,None,2026-03-23,None,2026-02-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZS,27832,27928,ZS,151.8,40,546.0,13.676,546.0,None,nan,nan,300 cr,-6 cr,buy,164.78,164.78,84.93,119.89,122.56,nan,3.58,11.0,29.79,None,2026-03-23,None,2025-12-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CTRA,27929,27971,CTRA,33.8,100,526.0,19.524,526.0,2026-03-11,0.65,0.22,699 cr,171 cr,buy,22.33,22.33,22.3,29.92,26.93,21.59,2.62,5.85,10.41,None,2025-10-16,None,2025-12-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TSCO,27972,28002,TSCO,45.67,100,551.0,4.898,551.0,2026-02-24,0.53,0.24,1,552 cr,109 cr,none,46.85,46.85,46.85,44.49,43.68,43.82,2.77,6.12,12.99,None,2026-03-23,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ON,28003,28065,ON,59.89,100,561.0,19.341,561.0,None,nan,nan,599 cr,12 cr,none,31.04,31.04,31.04,53.11,49.12,35.76,2.84,8.04,17.2,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TECK,28066,28128,TECK,48.22,100,564.0,37.470573,564.0,2026-03-13,0.19,0.092,1,075 cr,140 cr,buy,28.32,28.32,28.32,44.45,42.96,33.24,4.0,10.22,18.88,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SLV,28129,28383,SLV,62.47,100,598.0,21.348,598.0,None,nan,nan,0 cr,0 cr,None,nan,18.97,16.19,55.37,61.01,41.24,5.21,13.62,29.61,None,None,None,2026-02-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FTAI,28384,28452,FTAI,241.54,100,538.0,3.257,538.0,2026-03-13,0.17,0.4,250 cr,47 cr,strong_buy,75.06,75.06,14.29,206.3,196.4,98.4,5.31,14.57,23.61,None,None,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LEN,28453,28529,LEN,93.46,100,618.0,89.509,618.0,2026-02-04,0.53,0.5,3,317 cr,176 cr,hold,98.42,98.42,98.42,81.79,80.01,83.98,2.92,8.18,22.81,None,2026-03-23,None,2025-09-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Q,28530,28576,Q,114.92,100,550.0,33.86,550.0,2026-02-27,0.07,0.08,475 cr,69 cr,strong_buy,nan,nan,nan,102.07,nan,nan,3.93,13.05,nan,None,None,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GFS,28577,28599,GFS,43.96,100,548.0,21.458,548.0,None,nan,nan,679 cr,88 cr,buy,29.77,29.77,29.77,39.06,36.01,nan,3.46,10.75,18.36,None,None,None,2026-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
UTHR,28600,28676,UTHR,521.22,40,571.0,162.596,571.0,None,nan,nan,318 cr,133 cr,buy,266.98,266.98,266.98,490.01,424.63,337.99,2.39,7.17,12.5,None,None,None,2025-06-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PAAS,28677,28769,PAAS,49.14,100,607.0,16.587,607.0,2026-03-02,0.37,0.18,362 cr,97 cr,buy,nan,12.16,12.16,46.0,46.33,29.6,5.93,18.17,29.15,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PHM,28770,28828,PHM,118.64,100,577.0,67.378,577.0,2026-03-17,0.22,0.26,1,731 cr,221 cr,none,88.07,88.07,88.07,109.92,105.54,97.03,2.74,6.1,15.63,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ULTA,28829,28985,ULTA,516.11,40,566.0,63.255,566.0,2012-03-16,0.19,1.0,1,239 cr,115 cr,buy,309.01,309.01,309.01,509.39,517.04,404.84,4.34,8.06,16.88,None,None,None,2026-03-19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PPG,28986,29024,PPG,102.08,100,570.0,35.542,570.0,2026-02-20,0.7,0.71,1,587 cr,157 cr,buy,90.24,90.24,90.24,92.79,96.19,82.37,2.63,7.24,12.88,None,None,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DLTR,29025,29111,DLTR,108.27,100,596.0,18.916,596.0,None,nan,nan,1,941 cr,122 cr,hold,84.71,84.71,60.49,96.23,91.8,71.54,4.33,8.96,19.79,None,None,None,2025-09-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZM,29112,29180,ZM,77.95,100,606.0,33.189,606.0,None,nan,nan,486 cr,190 cr,buy,64.41,64.41,55.06,68.2,70.84,nan,2.72,9.17,16.3,None,None,None,2026-03-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MDB,29181,29345,MDB,273.25,40,587.0,36.679,587.0,None,nan,nan,246 cr,-7 cr,buy,140.78,140.78,140.78,210.42,232.56,192.65,4.04,14.44,29.8,None,None,None,2026-03-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SOFI,29346,29434,SOFI,17.15,100,588.0,8.256,588.0,None,nan,nan,358 cr,48 cr,hold,8.6,8.6,6.01,14.23,14.73,nan,4.9,11.07,37.81,None,None,None,2026-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SQM,29435,29469,SQM,75.39,100,912.0,19.925,912.0,2024-05-09,0.28,0.213,457 cr,58 cr,buy,29.36,29.36,15.2,64.53,62.67,28.58,4.18,10.81,17.32,None,None,None,2026-02-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ALAB,29470,29608,ALAB,123.87,100,605.0,8.013,605.0,None,nan,nan,85 cr,22 cr,none,47.13,47.13,nan,91.66,60.36,nan,6.42,18.91,49.86,None,None,None,2025-10-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGLD,29609,29673,RGLD,222.84,100,647.0,39.484,647.0,2026-01-02,0.21,0.475,64 cr,27 cr,buy,nan,100.55,100.55,218.17,216.66,167.71,4.46,11.18,23.3,None,None,None,2026-03-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FSLR,29674,29760,FSLR,189.92,100,614.0,88.883,614.0,None,nan,nan,522 cr,152 cr,buy,116.56,116.56,116.56,169.33,153.94,152.71,3.36,10.53,23.56,None,None,None,2026-03-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MRNA,29761,29867,MRNA,51.28,100,617.0,21.954,617.0,None,nan,nan,194 cr,-282 cr,hold,23.15,23.15,62.55,45.36,17.41,nan,5.02,13.61,22.32,None,2025-11-21,None,2026-02-11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LUV,29868,29970,LUV,40.35,100,629.0,15.48,629.0,2026-03-12,0.45,0.18,2,806 cr,44 cr,hold,23.82,23.82,21.91,34.96,37.4,24.63,3.71,9.92,18.01,None,None,None,2026-03-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KEP,29971,29983,KEP,16.14,100,608.0,49.74838,608.0,2024-12-31,0.46,0.075,9,742,934 cr,854,491 cr,none,6.68,6.68,6.68,13.98,15.21,10.93,3.05,10.52,22.33,None,None,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PSTG,29984,30016,PSTG,64.46,100,600.0,4.375,600.0,None,nan,nan,366 cr,18 cr,buy,34.51,34.51,34.51,52.17,48.19,43.01,3.61,9.53,27.43,None,2025-04-30,None,2025-12-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HUM,30017,30087,HUM,170.14,100,612.0,146.42,612.0,2025-12-26,0.52,0.885,12,966 cr,118 cr,hold,206.87,206.87,351.2,134.46,138.71,144.33,3.44,7.59,31.68,None,2026-03-23,None,2026-02-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FUTU,30088,30168,FUTU,140.04,100,806.0,36.615383,806.0,2024-12-06,1.43,2.0,2,109 cr,1,133 cr,strong_buy,70.6,70.6,21.23,126.7,117.27,nan,3.98,9.98,23.14,None,None,None,2025-04-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
IP,30169,30207,IP,35.56,100,649.0,28.079,649.0,2026-02-23,1.3,0.463,2,363 cr,-283 cr,buy,43.27,43.27,29.01,31.15,31.4,31.3,3.65,10.02,19.97,None,2026-03-23,None,2026-03-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
